datetime,Date,time,Hour,Day
24-04-2015 22:00,24/04/2015,22:00,22,24
24-04-2015 23:00,24/04/2015,23:00,23,24
25-04-2015 00:00,25/04/2015,0:00,0,25
25-04-2015 01:00,25/04/2015,1:00,1,25
25-04-2015 02:00,25/04/2015,2:00,2,25
25-04-2015 03:00,25/04/2015,3:00,3,25
25-04-2015 04:00,25/04/2015,4:00,4,25
25-04-2015 05:00,25/04/2015,5:00,5,25
25-04-2015 06:00,25/04/2015,6:00,6,25
25-04-2015 07:00,25/04/2015,7:00,7,25
25-04-2015 08:00,25/04/2015,8:00,8,25
25-04-2015 09:00,25/04/2015,9:00,9,25
25-04-2015 10:00,25/04/2015,10:00,10,25
25-04-2015 11:00,25/04/2015,11:00,11,25
25-04-2015 12:00,25/04/2015,12:00,12,25
25-04-2015 13:00,25/04/2015,13:00,13,25
25-04-2015 14:00,25/04/2015,14:00,14,25
25-04-2015 15:00,25/04/2015,15:00,15,25
25-04-2015 16:00,25/04/2015,16:00,16,25
25-04-2015 17:00,25/04/2015,17:00,17,25
25-04-2015 18:00,25/04/2015,18:00,18,25
25-04-2015 19:00,25/04/2015,19:00,19,25
25-04-2015 20:00,25/04/2015,20:00,20,25
25-04-2015 21:00,25/04/2015,21:00,21,25
25-04-2015 22:00,25/04/2015,22:00,22,25
25-04-2015 23:00,25/04/2015,23:00,23,25
26-04-2015 00:00,26/04/2015,0:00,0,26
26-04-2015 01:00,26/04/2015,1:00,1,26
26-04-2015 02:00,26/04/2015,2:00,2,26
26-04-2015 03:00,26/04/2015,3:00,3,26
26-04-2015 04:00,26/04/2015,4:00,4,26
26-04-2015 05:00,26/04/2015,5:00,5,26
26-04-2015 06:00,26/04/2015,6:00,6,26
26-04-2015 07:00,26/04/2015,7:00,7,26
26-04-2015 08:00,26/04/2015,8:00,8,26
26-04-2015 09:00,26/04/2015,9:00,9,26
26-04-2015 10:00,26/04/2015,10:00,10,26
26-04-2015 11:00,26/04/2015,11:00,11,26
26-04-2015 12:00,26/04/2015,12:00,12,26
26-04-2015 13:00,26/04/2015,13:00,13,26
26-04-2015 14:00,26/04/2015,14:00,14,26
26-04-2015 15:00,26/04/2015,15:00,15,26
26-04-2015 16:00,26/04/2015,16:00,16,26
26-04-2015 17:00,26/04/2015,17:00,17,26
26-04-2015 18:00,26/04/2015,18:00,18,26
26-04-2015 19:00,26/04/2015,19:00,19,26
26-04-2015 20:00,26/04/2015,20:00,20,26
26-04-2015 21:00,26/04/2015,21:00,21,26
26-04-2015 22:00,26/04/2015,22:00,22,26
26-04-2015 23:00,26/04/2015,23:00,23,26
27-04-2015 00:00,27/04/2015,0:00,0,27
27-04-2015 01:00,27/04/2015,1:00,1,27
27-04-2015 02:00,27/04/2015,2:00,2,27
27-04-2015 03:00,27/04/2015,3:00,3,27
27-04-2015 04:00,27/04/2015,4:00,4,27
27-04-2015 05:00,27/04/2015,5:00,5,27
27-04-2015 06:00,27/04/2015,6:00,6,27
27-04-2015 07:00,27/04/2015,7:00,7,27
27-04-2015 08:00,27/04/2015,8:00,8,27
27-04-2015 09:00,27/04/2015,9:00,9,27
27-04-2015 10:00,27/04/2015,10:00,10,27
27-04-2015 11:00,27/04/2015,11:00,11,27
27-04-2015 12:00,27/04/2015,12:00,12,27
27-04-2015 13:00,27/04/2015,13:00,13,27
27-04-2015 14:00,27/04/2015,14:00,14,27
27-04-2015 15:00,27/04/2015,15:00,15,27
27-04-2015 16:00,27/04/2015,16:00,16,27
27-04-2015 17:00,27/04/2015,17:00,17,27
27-04-2015 18:00,27/04/2015,18:00,18,27
27-04-2015 19:00,27/04/2015,19:00,19,27
27-04-2015 20:00,27/04/2015,20:00,20,27
27-04-2015 21:00,27/04/2015,21:00,21,27
27-04-2015 22:00,27/04/2015,22:00,22,27
27-04-2015 23:00,27/04/2015,23:00,23,27
28-04-2015 00:00,28/04/2015,0:00,0,28
28-04-2015 01:00,28/04/2015,1:00,1,28
28-04-2015 02:00,28/04/2015,2:00,2,28
28-04-2015 03:00,28/04/2015,3:00,3,28
28-04-2015 04:00,28/04/2015,4:00,4,28
28-04-2015 05:00,28/04/2015,5:00,5,28
28-04-2015 06:00,28/04/2015,6:00,6,28
28-04-2015 07:00,28/04/2015,7:00,7,28
28-04-2015 08:00,28/04/2015,8:00,8,28
28-04-2015 09:00,28/04/2015,9:00,9,28
28-04-2015 10:00,28/04/2015,10:00,10,28
28-04-2015 11:00,28/04/2015,11:00,11,28
28-04-2015 12:00,28/04/2015,12:00,12,28
28-04-2015 13:00,28/04/2015,13:00,13,28
28-04-2015 14:00,28/04/2015,14:00,14,28
28-04-2015 15:00,28/04/2015,15:00,15,28
28-04-2015 16:00,28/04/2015,16:00,16,28
28-04-2015 17:00,28/04/2015,17:00,17,28
28-04-2015 18:00,28/04/2015,18:00,18,28
28-04-2015 19:00,28/04/2015,19:00,19,28
28-04-2015 20:00,28/04/2015,20:00,20,28
28-04-2015 21:00,28/04/2015,21:00,21,28
28-04-2015 22:00,28/04/2015,22:00,22,28
28-04-2015 23:00,28/04/2015,23:00,23,28
29-04-2015 00:00,29/04/2015,0:00,0,29
29-04-2015 01:00,29/04/2015,1:00,1,29
29-04-2015 02:00,29/04/2015,2:00,2,29
29-04-2015 03:00,29/04/2015,3:00,3,29
29-04-2015 04:00,29/04/2015,4:00,4,29
29-04-2015 05:00,29/04/2015,5:00,5,29
29-04-2015 06:00,29/04/2015,6:00,6,29
29-04-2015 07:00,29/04/2015,7:00,7,29
29-04-2015 08:00,29/04/2015,8:00,8,29
29-04-2015 09:00,29/04/2015,9:00,9,29
29-04-2015 10:00,29/04/2015,10:00,10,29
29-04-2015 11:00,29/04/2015,11:00,11,29
29-04-2015 12:00,29/04/2015,12:00,12,29
29-04-2015 13:00,29/04/2015,13:00,13,29
29-04-2015 14:00,29/04/2015,14:00,14,29
29-04-2015 15:00,29/04/2015,15:00,15,29
29-04-2015 16:00,29/04/2015,16:00,16,29
29-04-2015 17:00,29/04/2015,17:00,17,29
29-04-2015 18:00,29/04/2015,18:00,18,29
29-04-2015 19:00,29/04/2015,19:00,19,29
29-04-2015 20:00,29/04/2015,20:00,20,29
29-04-2015 21:00,29/04/2015,21:00,21,29
29-04-2015 22:00,29/04/2015,22:00,22,29
29-04-2015 23:00,29/04/2015,23:00,23,29
30-04-2015 00:00,30/04/2015,0:00,0,30
30-04-2015 01:00,30/04/2015,1:00,1,30
30-04-2015 02:00,30/04/2015,2:00,2,30
30-04-2015 03:00,30/04/2015,3:00,3,30
30-04-2015 04:00,30/04/2015,4:00,4,30
30-04-2015 05:00,30/04/2015,5:00,5,30
30-04-2015 06:00,30/04/2015,6:00,6,30
30-04-2015 07:00,30/04/2015,7:00,7,30
30-04-2015 08:00,30/04/2015,8:00,8,30
30-04-2015 09:00,30/04/2015,9:00,9,30
30-04-2015 10:00,30/04/2015,10:00,10,30
30-04-2015 11:00,30/04/2015,11:00,11,30
30-04-2015 12:00,30/04/2015,12:00,12,30
30-04-2015 13:00,30/04/2015,13:00,13,30
30-04-2015 14:00,30/04/2015,14:00,14,30
30-04-2015 15:00,30/04/2015,15:00,15,30
30-04-2015 16:00,30/04/2015,16:00,16,30
30-04-2015 17:00,30/04/2015,17:00,17,30
30-04-2015 18:00,30/04/2015,18:00,18,30
30-04-2015 19:00,30/04/2015,19:00,19,30
30-04-2015 20:00,30/04/2015,20:00,20,30
30-04-2015 21:00,30/04/2015,21:00,21,30
30-04-2015 22:00,30/04/2015,22:00,22,30
30-04-2015 23:00,30/04/2015,23:00,23,30
01-05-2015 00:00,01/05/2015,0:00,0,01
01-05-2015 01:00,01/05/2015,1:00,1,01
01-05-2015 02:00,01/05/2015,2:00,2,01
01-05-2015 03:00,01/05/2015,3:00,3,01
01-05-2015 04:00,01/05/2015,4:00,4,01
01-05-2015 05:00,01/05/2015,5:00,5,01
01-05-2015 06:00,01/05/2015,6:00,6,01
01-05-2015 07:00,01/05/2015,7:00,7,01
01-05-2015 08:00,01/05/2015,8:00,8,01
01-05-2015 09:00,01/05/2015,9:00,9,01
01-05-2015 10:00,01/05/2015,10:00,10,01
01-05-2015 11:00,01/05/2015,11:00,11,01
01-05-2015 12:00,01/05/2015,12:00,12,01
01-05-2015 13:00,01/05/2015,13:00,13,01
01-05-2015 14:00,01/05/2015,14:00,14,01
01-05-2015 15:00,01/05/2015,15:00,15,01
01-05-2015 16:00,01/05/2015,16:00,16,01
01-05-2015 17:00,01/05/2015,17:00,17,01
01-05-2015 18:00,01/05/2015,18:00,18,01
01-05-2015 19:00,01/05/2015,19:00,19,01
01-05-2015 20:00,01/05/2015,20:00,20,01
01-05-2015 21:00,01/05/2015,21:00,21,01
01-05-2015 22:00,01/05/2015,22:00,22,01
01-05-2015 23:00,01/05/2015,23:00,23,01
02-05-2015 00:00,02/05/2015,0:00,0,02
02-05-2015 01:00,02/05/2015,1:00,1,02
02-05-2015 02:00,02/05/2015,2:00,2,02
02-05-2015 03:00,02/05/2015,3:00,3,02
02-05-2015 04:00,02/05/2015,4:00,4,02
02-05-2015 05:00,02/05/2015,5:00,5,02
02-05-2015 06:00,02/05/2015,6:00,6,02
02-05-2015 07:00,02/05/2015,7:00,7,02
02-05-2015 08:00,02/05/2015,8:00,8,02
02-05-2015 09:00,02/05/2015,9:00,9,02
02-05-2015 10:00,02/05/2015,10:00,10,02
02-05-2015 11:00,02/05/2015,11:00,11,02
02-05-2015 12:00,02/05/2015,12:00,12,02
02-05-2015 13:00,02/05/2015,13:00,13,02
02-05-2015 14:00,02/05/2015,14:00,14,02
02-05-2015 15:00,02/05/2015,15:00,15,02
02-05-2015 16:00,02/05/2015,16:00,16,02
02-05-2015 17:00,02/05/2015,17:00,17,02
02-05-2015 18:00,02/05/2015,18:00,18,02
02-05-2015 19:00,02/05/2015,19:00,19,02
02-05-2015 20:00,02/05/2015,20:00,20,02
02-05-2015 21:00,02/05/2015,21:00,21,02
02-05-2015 22:00,02/05/2015,22:00,22,02
02-05-2015 23:00,02/05/2015,23:00,23,02
03-05-2015 00:00,03/05/2015,0:00,0,03
03-05-2015 01:00,03/05/2015,1:00,1,03
03-05-2015 02:00,03/05/2015,2:00,2,03
03-05-2015 03:00,03/05/2015,3:00,3,03
03-05-2015 04:00,03/05/2015,4:00,4,03
03-05-2015 05:00,03/05/2015,5:00,5,03
03-05-2015 06:00,03/05/2015,6:00,6,03
03-05-2015 07:00,03/05/2015,7:00,7,03
03-05-2015 08:00,03/05/2015,8:00,8,03
03-05-2015 09:00,03/05/2015,9:00,9,03
03-05-2015 10:00,03/05/2015,10:00,10,03
03-05-2015 11:00,03/05/2015,11:00,11,03
03-05-2015 12:00,03/05/2015,12:00,12,03
03-05-2015 13:00,03/05/2015,13:00,13,03
03-05-2015 14:00,03/05/2015,14:00,14,03
03-05-2015 15:00,03/05/2015,15:00,15,03
03-05-2015 16:00,03/05/2015,16:00,16,03
03-05-2015 17:00,03/05/2015,17:00,17,03
03-05-2015 18:00,03/05/2015,18:00,18,03
03-05-2015 19:00,03/05/2015,19:00,19,03
03-05-2015 20:00,03/05/2015,20:00,20,03
03-05-2015 21:00,03/05/2015,21:00,21,03
03-05-2015 22:00,03/05/2015,22:00,22,03
03-05-2015 23:00,03/05/2015,23:00,23,03
04-05-2015 00:00,04/05/2015,0:00,0,04
04-05-2015 01:00,04/05/2015,1:00,1,04
04-05-2015 02:00,04/05/2015,2:00,2,04
04-05-2015 03:00,04/05/2015,3:00,3,04
04-05-2015 04:00,04/05/2015,4:00,4,04
04-05-2015 05:00,04/05/2015,5:00,5,04
04-05-2015 06:00,04/05/2015,6:00,6,04
04-05-2015 07:00,04/05/2015,7:00,7,04
04-05-2015 08:00,04/05/2015,8:00,8,04
04-05-2015 09:00,04/05/2015,9:00,9,04
04-05-2015 10:00,04/05/2015,10:00,10,04
04-05-2015 11:00,04/05/2015,11:00,11,04
04-05-2015 12:00,04/05/2015,12:00,12,04
04-05-2015 13:00,04/05/2015,13:00,13,04
04-05-2015 14:00,04/05/2015,14:00,14,04
04-05-2015 15:00,04/05/2015,15:00,15,04
04-05-2015 16:00,04/05/2015,16:00,16,04
04-05-2015 17:00,04/05/2015,17:00,17,04
04-05-2015 18:00,04/05/2015,18:00,18,04
04-05-2015 19:00,04/05/2015,19:00,19,04
04-05-2015 20:00,04/05/2015,20:00,20,04
04-05-2015 21:00,04/05/2015,21:00,21,04
04-05-2015 22:00,04/05/2015,22:00,22,04
04-05-2015 23:00,04/05/2015,23:00,23,04
05-05-2015 00:00,05/05/2015,0:00,0,05
